GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Engine Coolant Temperature(°C),Barometric pressure (from vehicle)(psi),Engine RPM(rpm),Kilometers Per Litre(Instant)(kpl),Engine Load(Absolute)(%),Run time since engine start(s),Turbo Boost & Vacuum Gauge(psi)
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:19.229,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,2610,3.85824537,37.64706039,1094,-5.36639643
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:19.805,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,2655.25,2.18338537,42.35293961,1094,-1.16030216
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:20.152,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,1580,2.05746341,41.96078491,1095,-0.14503765
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:20.516,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,1732,3.84182835,42.35293961,1095,-0.14503765
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:20.884,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,1847.25,3.96222448,42.35293961,1095,-0.43511295
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:21.474,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,1962.75,3.93858838,43.13725662,1096,-0.58015156
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:21.824,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,2144.25,3.91876245,43.13725662,1096,-0.2900753
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:22.169,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,2313.75,3.87402368,43.52941132,1097,-0.2900753
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:22.501,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,2343.75,3.82807136,43.13725662,1097,-0.58015156
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:23.053,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,2494.75,3.9140389,43.13725662,1097,-0.58015156
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:23.399,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,2678.25,3.82303762,42.74509811,1098,-0.2900753
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:23.745,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,2823.5,3.79085135,42.35293961,1098,-0.2900753
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:24.109,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,2938,3.92119718,41.96078491,1098,-0.58015156
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:24.654,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,3034,3.87604785,42.74509811,1099,-0.58015156
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:25.002,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,3165.75,3.85338092,42.74509811,1099,-0.2900753
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:25.328,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,3241.25,3.89696431,42.74509811,1100,-0.58015156
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:25.676,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,3376.5,3.90378499,43.13725662,1100,-0.58015156
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:26.227,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,93,10.87783051,3435.5,3.93478465,43.52941132,1100,-0.58015156
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:26.571,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,93,10.87783051,3665.25,3.95928645,43.92156982,1101,-0.58015156
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:26.918,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,93,10.87783051,3712.25,3.93919659,22.74509811,1101,-0.72518921
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:27.262,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,93,10.87783051,3735.5,10.70394897,11.37254906,1101,-7.10684919
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:27.816,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,93,10.87783051,3547.75,11.06282043,41.17647171,1102,-7.25188732
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:28.156,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,93,10.87783051,2627.5,4.04453993,43.13725662,1102,-0.43511295
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:28.499,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,93,10.87783051,2606.75,5.5033741,42.74509811,1103,-0.2900753
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:28.839,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,93,10.87783051,2635.5,5.66520691,42.74509811,1103,-0.2900753
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:29.390,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,93,10.87783051,2692.5,5.88127518,42.35293961,1104,-0.58015156
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:29.733,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,93,10.87783051,2729.75,5.79266691,42.35293961,1104,-0.43511295
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:30.077,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,93,10.87783051,2753.75,5.79409409,41.96078491,1104,-0.58015156
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:30.451,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,93,10.87783051,2797.5,5.94216061,26.66666603,1105,-0.72518921
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:31.004,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,93,10.87783051,2781.75,13.04608059,14.90196037,1105,-6.23662281
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:31.374,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,93,10.87783051,2857,8.40335655,40.7843132,1105,-3.77098131
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:31.760,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,93,10.87783051,2787.75,5.92435122,40.7843132,1106,-0.87022686
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:32.118,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,93,10.87783051,2839,6.07151699,41.5686264,1106,-0.87022686
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:32.676,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,93,10.87783051,2883.5,5.87674284,41.17647171,1107,-0.72518921
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:33.028,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,93,10.87783051,2920.5,5.96433115,41.17647171,1107,-0.87022686
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:33.387,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,93,10.87783051,2938.25,5.99987745,41.17647171,1107,-0.87022686
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:33.754,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,93,10.87783051,2959.5,5.79564238,40.7843132,1108,-0.58015156
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:34.352,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,93,10.87783051,3001.25,5.94430685,40.7843132,1108,-0.72518921
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:34.728,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,93,10.87783051,3027.5,6.05468655,40.7843132,1109,-0.87022686
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:35.097,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,93,10.87783051,3074.75,5.83311367,40.7843132,1109,-0.58015156
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:35.481,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,93,10.87783051,3070,6.01548815,34.50980377,1109,-0.87022686
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:36.070,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,93,10.87783051,3050.75,11.8774538,13.33333302,1110,-5.80150986
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:36.448,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,93,10.87783051,2802.75,13.94446659,16.86274529,1110,-6.52669859
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:36.834,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,93,10.87783051,2744.25,13.15769005,17.25490189,1111,-5.94654751
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:37.216,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,93,10.87783051,2679.25,12.35489559,17.25490189,1111,-5.80150986
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:37.787,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,93,10.87783051,2870.5,12.28945923,16.07843208,1112,-5.94654751
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:38.154,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,93,10.87783051,3173,11.21257114,15.29411793,1112,-6.23662281
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:38.530,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,93,10.87783051,3011.25,8.82053375,15.68627453,1112,-6.23662281
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:38.898,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,93,10.87783051,2707,7.6541543,17.64705849,1113,-5.94654751
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:39.504,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,2457.5,7.08956957,20.3921566,1113,-5.80150986
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:39.890,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,2245.25,5.66353369,20.3921566,1114,-5.51143408
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:40.257,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,1923.5,6.32382298,38.03921509,1114,-4.93128347
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:40.634,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,2070,4.27950764,41.17647171,1115,-1.01526451
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:41.240,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,2153.25,3.90593863,43.13725662,1115,-0.43511295
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:41.599,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,2263.5,3.84592986,43.13725662,1115,-0.2900753
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:42.002,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,2397.75,3.90098333,43.13725662,1116,-0.58015156
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:42.374,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,2487.25,3.89080763,43.13725662,1116,-0.43511295
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:42.978,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,2609.25,3.82273602,42.74509811,1117,-0.2900753
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:43.350,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,2769.75,3.8675046,42.35293961,1117,-0.58015156
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:43.730,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,2858.25,3.87110472,41.96078491,1118,-0.58015156
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:44.092,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,2978.75,3.86308575,42.35293961,1118,-0.2900753
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:44.691,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,3072.75,3.86269212,41.96078491,1118,-0.43511295
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:45.068,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,3221.25,3.89989519,42.35293961,1119,-0.58015156
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:45.430,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,3313,3.97184634,43.13725662,1119,-0.72518921
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:45.827,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,3406,3.95839643,42.74509811,1120,-0.72518921
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:46.425,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,3493.75,5.11288214,12.94117641,1120,-3.04579258
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:46.818,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,3432.75,10.98867989,13.72549057,1121,-7.25188732
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:47.206,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,3287.5,9.64133453,15.29411793,1121,-6.67173624
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:47.588,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,3247.25,9.73173618,15.29411793,1121,-6.52669859
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:48.181,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,3198.5,9.53454399,15.29411793,1122,-6.38166046
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:48.547,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,3120.5,9.45475197,19.6078434,1122,-6.38166046
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:48.921,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,2689.25,7.1529417,40,1123,-4.78624535
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:49.288,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,2278.75,4.90985489,42.35293961,1123,-0.58015156
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:49.885,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,2337.5,6.01703596,42.35293961,1124,-0.72518921
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:50.259,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,2358.75,5.86580563,41.17647171,1124,-0.72518921
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:50.617,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,2404.75,6.21448088,35.68627548,1124,-1.16030216
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:51.295,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,2414.25,7.70576477,29.80392075,1125,-3.19083023
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:51.886,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,2399.5,7.299016,34.90196228,1125,-2.61067963
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:52.259,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,2456.75,7.4750247,28.23529434,1126,-2.75571728
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:52.636,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,2440,9.08548069,21.96078491,1126,-4.35113239
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:52.984,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,2423.75,10.29133224,25.88235283,1126,-5.07632113
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:53.602,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,2458.5,7.67431831,30.98039246,1127,-3.04579258
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:53.965,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,2478.5,7.42828417,32.15686417,1127,-2.90075493
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:54.341,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,2453.75,7.02143335,33.72549057,1128,-2.32060432
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:54.711,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,2481.75,7.21453619,32.94117737,1128,-2.46564198
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:55.325,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,2512.75,7.52221966,28.62745094,1129,-2.90075493
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:55.691,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,2503.75,8.69399929,21.1764698,1129,-4.06105661
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:56.059,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,2496,11.08342648,19.6078434,1129,-5.51143408
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:56.439,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,2481.75,10.03317261,23.92156792,1130,-4.93128347
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:57.029,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,2482.25,9.62144375,24.31372643,1130,-4.6412077
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:57.423,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,2487.75,9.61950588,29.41176414,1132,-4.6412077
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:57.779,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,2496.25,7.24077606,33.72549057,1132,-2.61067963
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:58.128,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,2485.75,6.9715066,34.11764526,1132,-2.32060432
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:58.738,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,2514,6.8842721,33.72549057,1133,-2.17556667
Sat Aug 10 12:42:41 GMT+05:30 2019,10-Aug-2019 12:44:59.112,73.06392295172978,19.043818961901962,6.3189144,11.186432,-59.604090326465666,189.45554,6.4739213,-3.21780705,6.05254173,-0.05788585,92,10.87783051,2509,7.04163408,29.41176414,1133,-2.46564198
